id,sr,index,size,centroid,flux,rolloff,flatness,spread,skewness,kurtosis,crest,rms
f6155ab5c,48000,429120,2880,3650.3044,879.50104,15443.75,0.10341691,4717.6333,2.0510838,6.8117294,28.281258,0.085496455
c89fc0ccf,48000,432000,2880,4251.9634,710.2355,17566.666,0.113483086,5029.2964,1.6900343,5.361664,31.631721,0.08150459
774fa38b6,48000,434880,2880,4141.3325,739.2851,19573.959,0.11545756,5288.0547,1.8194512,5.5444036,26.528532,0.07791564
f645b1fcb,48000,437760,2880,3720.7678,723.249,19664.062,0.09188266,5174.5635,2.0631857,6.483795,28.533903,0.080599636
c277c7b12,48000,440640,2880,3850.1897,644.46716,19677.604,0.09054739,5449.5215,1.9813433,5.9607544,44.497917,0.08656644
84b731461,48000,443520,2880,4047.698,713.97375,19687.5,0.09474192,5763.1978,1.8790276,5.33031,34.328934,0.087497406
b0c3fe895,48000,446400,2880,4311.7456,632.28577,19687.5,0.10869416,5941.503,1.7423948,4.747671,37.13246,0.07374267
67f7cc652,48000,449280,2880,4097.4214,561.37445,19687.5,0.10516029,5811.6353,1.8120687,5.0627856,33.733177,0.075728916
04a1f26d8,48000,452160,2880,4013.4236,607.0685,19680.209,0.099921234,5583.079,1.9641666,5.761171,36.6498,0.075339794
47549b872,48000,455040,2880,3973.846,597.3335,19682.291,0.08977245,5731.1714,1.9644277,5.6396008,34.206856,0.06794571
3daf295ee,48000,457920,2880,4057.7605,509.2755,19687.5,0.09572021,5909.1646,1.8884044,5.226651,35.177803,0.069168605
545a3c31e,48000,460800,2880,4234.701,395.45624,19687.5,0.107901074,5839.9097,1.8345025,5.085806,35.21947,0.06007493
ad2c2d951,48000,463680,2880,4478.6855,397.3124,19687.5,0.11315087,5909.7305,1.6906892,4.664099,37.28591,0.06674048
0e49b0bee,48000,466560,2880,4238.744,506.8939,19687.5,0.09987104,5846.5723,1.7925998,5.0385103,39.047882,0.07139666
d99dfa432,48000,469440,2880,3876.0376,469.98132,19685.416,0.08961977,5544.0425,2.0091724,5.9455886,38.22735,0.06280807
